ID,NAME,DESCRIPTION,DOMAIN,LEVEL,PARENT
TimeZoneRule.comment,comment,,,0,TimeZoneRule
TimeZoneRule.validFor,validFor,,,0,TimeZoneRule
DateScheduleDefinition.scheduledDates,scheduledDates,"The list of dates when the date schedule definition is active on, e.g.November 1st 2022.",,0,DateScheduleDefinition
RecurringScheduleDefinition.recurringFrequency,recurringFrequency,"A recurring frequency to run a job within day that is included in schedule definition, for example: every 5 minutes, 15 minuute, 30 minutes, 1 hour.",,0,RecurringScheduleDefinition
RecurringScheduleDefinition.scheduleDefinitionEndTime,scheduleDefinitionEndTime,"The Endtime of the Schedule Definition. If the attribute is empty the Schedule run forever, not having a time constraint.",,0,RecurringScheduleDefinition
RecurringScheduleDefinition.scheduleDefinitionHoursRange,scheduleDefinitionHoursRange,"A list of time ranges within a specific day that the schedule will be active on, for example 08:00-12:00, 16:00-19:00.",,0,RecurringScheduleDefinition
RecurringScheduleDefinition.scheduleDefinitionStartTime,scheduleDefinitionStartTime,The Start time of the Schedule Definition. If the attribute is empty the Schedule will be active immediately.,,0,RecurringScheduleDefinition
RecurringScheduleDefinition.scheduleStartOffset,scheduleStartOffset,"This is an offeset relating to the recurring interval. For example, if the recurring interval is 1 hour and the offset is 10 minutes, a job will be executed at 1:10, 2:10, 3:10, etc.",,0,RecurringScheduleDefinition
FixedScheduleItem.fixedScheduleStartTime,fixedScheduleStartTime,The date & time to start a job/activity.,,0,FixedScheduleItem
MonthlyScheduleDayOfMonthDefinition.daysOfMonthRecurrence,daysOfMonthRecurrence,"The list of days of month when the monthly schedule definition is active on, e.g. 10th , 15th , 20th.",,0,MonthlyScheduleDayOfMonthDefinition
MonthlyScheduleDayOfWeekDefinition.daysOfWeek,daysOfWeek,"The list of days of week when the monthly schedule definition is active on, e.g. Monday, Tuesday, etc. This works with the weekly instance (1-5, last) as sprecified in the monthlyDaysOfWeekInstance attribute. For example: the 2nd Monday in a month.",,0,MonthlyScheduleDayOfWeekDefinition
MonthlyScheduleDayOfWeekDefinition.monthlyDaysOfWeekInstance,monthlyDaysOfWeekInstance,"The instance of a selected day in the monthly schedule definition, 1-5 or ""last"" instance. For example: the 2nd Monday in a month.This works in conjunction with the daysOfWeek attribute Permitted Values: 1-4, last",,0,MonthlyScheduleDayOfWeekDefinition
ScheduleDefinitionExcludedDates.excludedDates,excludedDates,Dates that should be excluded from the Schedule definition.,,0,ScheduleDefinitionExcludedDates
ScheduledDuration.baseDuration,baseDuration,The expected duration of a job (amount & units).,,0,ScheduledDuration
ScheduledDuration.extensionDuration,extensionDuration,The duration of the expected extensions.,,0,ScheduledDuration
ScheduledDuration.maxExtensions,maxExtensions,The maximal number of expected extensions.,,0,ScheduledDuration
ScheduledDuration.meanExtensions,meanExtensions,The mean number of expected extensions.,,0,ScheduledDuration
WeeklyScheduleDefinition.daysOfWeekRecurrence,daysOfWeekRecurrence,"The list of days of week when the weekly schedule definition is active on: e.g. Monday, Tuesday, Wednesday.",,0,WeeklyScheduleDefinition
ApplicableTimePeriod.daysOfWeek,daysOfWeek,"A day or days representing when the schedule is applicable. For example 2, 3 represent Monday and Tuesday.",,0,ApplicableTimePeriod
ApplicableTimePeriod.fromToDateTime,fromToDateTime,The period of time for which the schedule is applicable. Instance values are mutually exclusive with daysOfWeek values.,,0,ApplicableTimePeriod
ApplicableTimePeriod.rangeInterval,rangeInterval,"An indicator that specifies the inclusion or exclusion of the from and to DateTime attributes. Possible values are ""open"", ""closed"", ""closedBottom"" and ""closedTop"".",,0,ApplicableTimePeriod
ApplicableTimePeriod.validFor,validFor,The period of time during which the schedule is considered of interest to the business.,,0,ApplicableTimePeriod
AppliedCapacityDemand.appliedDemandAmount,appliedDemandAmount,An amount of demand applied to a CapacityAmount. Note that this is a composite attribute defined by CapacityAmount.,,0,AppliedCapacityDemand
CapacityAmount.capacityAmount,capacityAmount,"A value and units that define the CapacityAmount, such as 10000 ea, 10B Mb. Instance values are mutually exclusive with From and To capacityAmounts and range interval.",,0,CapacityAmount
CapacityAmount.capacityAmountFrom,capacityAmountFrom,The low range value that a CapacityAmount can take on.,,0,CapacityAmount
CapacityAmount.capacityAmountTo,capacityAmountTo,The upper range value that a CapacityAmount can take on.,,0,CapacityAmount
CapacityAmount.rangeInterval,rangeInterval,"An indicator that specifies the inclusion or exclusion of the capacityAmountFrom and capacityAmountTo attributes. Possible values are ""open"", ""closed"", ""closedBottom"" and ""closedTop"".",,0,CapacityAmount
CapacityDemandRelationship.capDemandRelType,capDemandRelType,"A categorization of the relationship, such as aggregation, used to calculate.",,0,CapacityDemandRelationship
CapacityDemandRelationship.validFor,validFor,The period of time during which the relationship applies.,,0,CapacityDemandRelationship
CapacityRelationship.capRelType,capRelType,"A categorization of the relationship, such as aggregation, used to calculate.",,0,CapacityRelationship
CapacityRelationship.validFor,validFor,The period of time during which the relationship applies.,,0,CapacityRelationship
CatalogSpecificationRelationship.type,type,"A categorization of the relationship, such as supercedes, substitution, dependency, exclusivity.",,0,CatalogSpecificationRelationship
CatalogSpecificationRelationship.validFor,validFor,The period of time at which a relationship of catalog specifications is valid.,,0,CatalogSpecificationRelationship
CatalogRelationship.type,type,"A categorization of the relationship, such as supercedes, substitution, dependency, exclusivity.",,0,CatalogRelationship
CatalogRelationship.validFor,validFor,The period of time at which a relationship between catalogs is valid.,,0,CatalogRelationship
CommunicationInteraction.ID,ID,Unique identifier for CommunicationInteraction.,,0,CommunicationInteraction
CommunicationInteraction.description,description,A CommunicationInteraction's description might be added to describe some additional information such as “the customer mood”.,,0,CommunicationInteraction
CommunicationInteraction.period,period,A CommunicationInteraction's period specifies when it happened (starting date and end date).,,0,CommunicationInteraction
CommunicationInteractionAction.action,action,The name of the action required.,,0,CommunicationInteractionAction
CommunicationInteractionRole.authenticationLevel,authenticationLevel,A CommunicationInteractionRole's authenticationLevel specifies the level of authentication of the PartyRole or ResourceRole. It may impact what the interactor has the right to ask for.,,0,CommunicationInteractionRole
CommunicationInteractionRole.role,role,"The CommunicationInteractionRole’s role specifies the specific role plaid by the PartyRole or ResourceRole in the context of the CommunicationInteractionItem. A role might be receiver, sender, participant…",,0,CommunicationInteractionRole
CompAtomicConfigSpecRel.configAction,configAction,"A prescribed action that is taken for a ConfigurationSpecification that is part of a group (composite). For example, ""assign"" a connection termination point to a connection.",,0,CompAtomicConfigSpecRel
CompAtomicConfigSpecRel.configQuantity,configQuantity,A number that represents how many of a related ConfigurationSpecification in a group (composite) are to be configured.,,0,CompAtomicConfigSpecRel
CompAtomicConfigSpecRel.configSequence,configSequence,The order in which a related ConfigurationSpecification that is part of a group (composite) is to be configured.,,0,CompAtomicConfigSpecRel
ConfigSpecRelationship.configSpecRelationshipType,configSpecRelationshipType,"A categorization of the relationship between two ConfigurationSpecifications, such as aggregation, migration, substitution, dependency, exclusivity.",,0,ConfigSpecRelationship
ConfigSpecRelationship.validFor,validFor,The period for which the ConfigurationSpecConstraint is valid.,,0,ConfigSpecRelationship
ConfigRelationship.status,status,"The condition of the ConfigRelationship, such as active, inactive, planned.",,0,ConfigRelationship
ConfigRelationship.validFor,validFor,The period for which the ConfigurationSpecConstraint is valid.,,0,ConfigRelationship
ConfigSpecCharUse.charIsAnExplicitAttribute,charIsAnExplicitAttribute,An indicator that specifies the use of a CharacteristicSpecification is used to assign a value to an explicitly modeled attribute of an entity.,,0,ConfigSpecCharUse
ConfigSpecConstraintMember.delimiter,delimiter,A character used to define the boundary between two separate members.,,0,ConfigSpecConstraintMember
ConfigSpecConstraintMember.operator,operator,"A mathematical symbol, term, or other entity that describes an operation.",,0,ConfigSpecConstraintMember
ConfigSpecConstraintMember.sequence,sequence,The order in which a ConfigSpecConstraintMember appears within a ConfigurationSpecConstraint.,,0,ConfigSpecConstraintMember
ConfigurationSpecConstraint.name,name,"A word, term, or phrase by which the ConfigurationSpecConstraint is known and distinguished from other ConfigurationSpecConstraints.",,0,ConfigurationSpecConstraint
ConfigurationSpecConstraint.validFor,validFor,The period for which the ConfigurationSpecConstraint is valid.,,0,ConfigurationSpecConstraint
Avatar.name,name,Name used to welcome when connecting.,,0,Avatar
Avatar.nickName,nickName,Nick name used to welcome when connecting.,,0,Avatar
Credential.ID,ID,Unique identifier of the Credential.,,0,Credential
Credential.status,status,"Status of the Credential such as Initialized, Valid or Deprecated.",,0,Credential
Credential.trustLevel,trustLevel,The trustLevel represents the level of trust of the identification. According to the trustLevel some actions might be available or not.,,0,Credential
Credential.validFor,validFor,Valid period during which the Credential is valid.,,0,Credential
ContactMediumCredentialRole.role,role,"The role attribute specifies the type of use such as ""for first step of password reset"", ""for password reset confirmation"" or ""for password reset information“.",,0,ContactMediumCredentialRole
ContactMediumCredentialRole.validPeriod,validPeriod,Valid period during which the ContactMedium might be used.,,0,ContactMediumCredentialRole
Digitaldentity.ID,ID,Unique identifier of the DigitalIdentity,,0,Digitaldentity
Digitaldentity.status,status,Status of the DigitalIdentity such as Initialised or validated.,,0,Digitaldentity
Digitaldentity.validFor,validFor,Valid period during which the DigitalIdentity is valid.,,0,Digitaldentity
AddressContactMediumRole.timePeriod,timePeriod,The period of time for which the ContactMedium is applicable for the address.,,0,AddressContactMediumRole
Place.ID,ID,Unique identifier for Place.,,0,Place
Place.validFor,validFor,The time period that the Place is valid for Permitted Values: Refer Time Period class,,0,Place
PlacePhysicalResourceAssoc.modifier,modifier,A limitation or qualification of the association.,,0,PlacePhysicalResourceAssoc
PlacePhysicalResourceAssoc.placeRole,placeRole,The role the Place (Location) plays in the association.,,0,PlacePhysicalResourceAssoc
PlacePhysicalResourceAssoc.validFor,validFor,The period of time for which the association is applicable.,,0,PlacePhysicalResourceAssoc
AdministrativeArea.type,type,"MUNICIPALITY, CENSUS DISTRICT, ELECTORAL AREA, COUNTY, PARISH or ...",,0,AdministrativeArea
GeographicLocation.accuracy,accuracy,"The accuracy of the GeographicLocation. For example, this GPS measurement is accurate to +-20 metres. This attribute allows us to determine when two points close to each other could be the same point. Refer ""[OGIS] Abstract Specification, Topic 9: Quality"" for details of this complex subject. Notes: This should be provided if the geometry attribute is not null.",,0,GeographicLocation
GeographicLocation.geometry,geometry,"The two dimensional graphical representation of the Location allowing it to be displayed on a map and to be used for spatial calculations. Notes: Since Geometry is abstract, the attribute will actually be one of the concrete subclasses",,0,GeographicLocation
Country.iso2Code,iso2Code,ISO 2 letter country abbreviation. Notes: refer ISO-3166,,0,Country
Country.iso3Code,iso3Code,ISO 3 letter country abbreviation Notes: refer ISO-3166,,0,Country
Country.name,name,The name that the Country is known by. Notes: the standard name as defined in ISO-3166 should be used,,0,Country
Country.type,type,The type of country. Permitted Values: COUNTRY or PRINCIPALITY Notes: this can be used to differentiate places like Holy See (Vatican city state) and Monaco if required,,0,Country
ExchangeLocation.datum,datum,"A single piece of information, such as a fact, statistic, or code, for a ExchangeLocation.",,0,ExchangeLocation
Property.elevation,elevation,"The height above sea level, in the indicated units",,0,Property
Property.landCover,landCover,"The vegetation (natural or planted) or man made constructions (buildings, etc.) which occur on the earth surface. Water, ice, bare rock, sand and similar surfaces also count as land cover. [Land Use Database]",,0,Property
Property.landUse,landUse,"A series of operations on land, carried out by humans, with the intention to obtain products and/or benefits through using land resources. [Land Use Database]",,0,Property
Property.lotNr,lotNr,A number assigned to a Property lot that is used to identify it.,,0,Property
Property.name,name,"The property name, if it exists.",,0,Property
ExchangeServiceArea.code,code,A of word or letters used as a substitute for the name of the ExchangeServiceArea.,,0,ExchangeServiceArea
ExchangeServiceArea.name,name,The name the ExchangeServiceArea is known by.,,0,ExchangeServiceArea
GeographicArea.code,code,Used if a standard code set has been defined for the GeographicArea type. Notes: see [ANSI T.253] for US codes,,0,GeographicArea
GeographicArea.name,name,The defined name of the GeographicArea.,,0,GeographicArea
GeographicArea.type,type,"The type of GeorgraphicArea, such as SUBURB, LOCALITY, CITY, TOWN or VILLAGE or BOROUGH or HAMLET, and so forth.",,0,GeographicArea
GeographicLocationName.name,name,The name that is used to refer to the location.,,0,GeographicLocationName
GeographicLocationName.nameType,nameType,Indicates if this is the main name or a type of alternative name. Permitted Values: “MAIN” or “ALIAS” or …,,0,GeographicLocationName
GeographicLocationName.validFor,validFor,The time period that the name is valid for. Permitted Values: Refer Time Period class,,0,GeographicLocationName
GeographicLocationRelationship.interactionType,interactionType,"The type of relationship between the locations. This could be a binary topological relationship type (touches, crosses, overlaps, equals, contains, within) if a spatial engine is not available and the spatial relationships are being modeled directly, or some more general relationships.",,0,GeographicLocationRelationship
GeographicLocationRelationship.role,role,The role that the FROM entity is playing.,,0,GeographicLocationRelationship
GeographicLocationRelationship.validFor,validFor,The time period that the relationship is valid for. Permitted Values: Refer Time Period class,,0,GeographicLocationRelationship
GeographicLocationType.name,name,"The name of the LocationType. Notes: e.g. COUNTRY, PRINCIPALITY, WI-FI-SERVICE-AREA …",,0,GeographicLocationType
GeographicLocationType.symbol,symbol,The symbol used to represent the GeographicLocationType on a map.,,0,GeographicLocationType
GeographicPostcode.code,code,A descriptor for a postal delivery area used to speed and simplify the delivery of mail. Notes: also known as ZIP code,,0,GeographicPostcode
GeographicSite.code,code,A code that may be used for some addressing schemes e.g. [ANSI T1.253-1999].,,0,GeographicSite
GeographicSite.name,name,The name that the site is known by.,,0,GeographicSite
GeographicSite.status,status,"The condition of the GeographicSite, such as active, inactive, planned.",,0,GeographicSite
GeographicSiteRole.type,type,The name of the role e.g. asset location.,,0,GeographicSiteRole
GeographicState.code,code,"An abbreviation for the name e.g. SA, NT, WA, QLD, NSW, VIC, TAS.",,0,GeographicState
GeographicState.name,name,The standard state name.,,0,GeographicState
GeographicState.type,type,The type of state.,,0,GeographicState
NetworkRoute.name,name,The name that the NetworkRoute is known by.,,0,NetworkRoute
NetworkRouteSection.relativeElevation,relativeElevation,The relative height to which something is elevated above a point of reference such as the ground.,,0,NetworkRouteSection
StreetName.name,name,The name of the street.,,0,StreetName
StreetName.nameType,nameType,"The category of the name, such as legal, alias, and so forth.",,0,StreetName
StreetName.streetType,streetType,"The kind of street, such as alley, avenue, boulevard, brae, crescent, drive, highway, lane, terrace, parade, place, tarn, way, wharf. Notes: may need to store a set of abbreviations as well",,0,StreetName
StreetSegment.suburb,suburb,"An outlying district of a city, especially a residential one.",,0,StreetSegment
StreetSegmentGeoAddressRelationship.relationshipType,relationshipType,"The type of relationship that exists between a StreetSegment and a GeographicAddress, such as component of in order to use the suburb attribute as part of the GeographicAddress.",,0,StreetSegmentGeoAddressRelationship
AmericanPropertyAddress.streetNamePrefix,streetNamePrefix,"A word, letter, or number placed before the street name.",,0,AmericanPropertyAddress
AmericanPropertyAddress.streetNameSuffix,streetNameSuffix,"A word, letter, or number placed after the street name.",,0,AmericanPropertyAddress
AmericanPropertyAddress.streetNrFirstPrefix,streetNrFirstPrefix,"A word, letter, or number placed before the street number.",,0,AmericanPropertyAddress
AmericanPropertyAddress.streetNrLastPrefix,streetNrLastPrefix,"A word, letter, or number placed before last number in a range of street numbers allocated to a property.",,0,AmericanPropertyAddress
UrbanPropertyAddress.locality,locality,"""An area of defined or undefined boundaries within a local authority or other legislatively defined area, usually rural or semi rural in nature."" [ANZLIC-STREET], or a suburb ""a bounded locality within a city, town or shire principally of urban character "" [ANZLIC-STREET]",,0,UrbanPropertyAddress
UrbanPropertyAddress.postcode,postcode,"A descriptor for a postal delivery area, used to speed and simplify the delivery of mail. Notes: also known as ZIP code",,0,UrbanPropertyAddress
UrbanPropertyAddress.streetName,streetName,The name of the street or other street type.,,0,UrbanPropertyAddress
UrbanPropertyAddress.streetNrFirst,streetNrFirst,A number identifying a specific property on a public street. It may be combined with streetNrLast for ranged addresses. Notes: A ranged address could be “26-28 XXX Street”,,0,UrbanPropertyAddress
UrbanPropertyAddress.streetNrFirstSuffix,streetNrFirstSuffix,The first street number suffix. Notes: e.g. “A” for address “101A”,,0,UrbanPropertyAddress
UrbanPropertyAddress.streetNrLast,streetNrLast,"The last number in a range of street numbers allocated to a property. Notes: only entered for ranged addresses, otherwise left blank",,0,UrbanPropertyAddress
UrbanPropertyAddress.streetNrLastSuffix,streetNrLastSuffix,The last street number suffix for a ranged address.,,0,UrbanPropertyAddress
UrbanPropertyAddress.streetSuffix,streetSuffix,"A modifier denoting a relative direction Notes: e.g. CENTRAL, EAST, LOWER, NORTH, NORTH EAST, NORTH WEST, SOUTH, SOUTH EAST, SOUTH WEST, UPPER, WEST",,0,UrbanPropertyAddress
UrbanPropertyAddress.streetType,streetType,"The kind of street, such as alley, avenue, boulevard, brae, crescent, drive, highway, lane, terrace, parade, place, tarn, way, wharf. Notes: may need to store a set of abbreviations as well",,0,UrbanPropertyAddress
GeographicAddress.country,country,The country that the address is in.,,0,GeographicAddress
GeographicAddress.stateOrProvince,stateOrProvince,"The state or province that the address is in. Synonyms / Aliases: province, territory",,0,GeographicAddress
PoBoxAddress.boxNr,boxNr,A number or text that represents a post office box number.,,0,PoBoxAddress
PoBoxAddress.boxType,boxType,The kind of box number. For example one at a post office or other location authorized to maintain postal boxes.,,0,PoBoxAddress
PropertyAddressAssociation.relativeModifier,relativeModifier,A limitation or qualification of the association.,,0,PropertyAddressAssociation
PropertyAddressAssociation.type,type,"The kind of the relationship, such as primary, secondary, mailing, and so forth.",,0,PropertyAddressAssociation
PropertyAddressAssociation.validFor,validFor,The time period for which the association is valid.,,0,PropertyAddressAssociation
UrbanPropertySubAddress.buildingName,buildingName,"A well known name for a building. Notes: e.g. Telstra house, Parliament house",,0,UrbanPropertySubAddress
UrbanPropertySubAddress.levelNr,levelNr,"A number used where a level type may be repeated e.g. BASEMENT 1, BASEMENT 2. Notes: some level Types do not require a level Nr e.g. BASEMENT, LOWER GROUND, MEZZANINE, UPPER GROUND",,0,UrbanPropertySubAddress
UrbanPropertySubAddress.levelType,levelType,"The level types within a building. Notes: e.g. BASEMENT, FLOOR, LOWER GROUND, LEVEL, MEZZANINE, UPPER GROUND",,0,UrbanPropertySubAddress
UrbanPropertySubAddress.privateStreetName,privateStreetName,Private streets internal to a property (e.g. a university) may have internal names that are not recorded by the land title office.,,0,UrbanPropertySubAddress
UrbanPropertySubAddress.subUnitNr,subUnitNr,"The discriminator used for the subunit. Notes: often just a sumple number e.g. FLAT 5, may also be a range",,0,UrbanPropertySubAddress
UrbanPropertySubAddress.subUnitType,subUnitType,"The type of subunit. Notes: e.g.BERTH, FLAT, PIER, SUITE, SHOP, TOWER, UNIT, WHARF",,0,UrbanPropertySubAddress
LineSymbology.lineStyle,lineStyle,"The appearance of the line, such as dashed or dotted.",,0,LineSymbology
LineSymbology.lineWidth,lineWidth,The width of a line.,,0,LineSymbology
Symbology.color,color,"A quality such as red, blue, green, yellow, and so forth, that is seen when looking at something.",,0,Symbology
PointSymbology.symbol,symbol,The symbol that represents a point.,,0,PointSymbology
PointSymbology.symbolName,symbolName,"A word, term, or phrase by which a PointSymbology is known and distinguished from other PointSymbologys.",,0,PointSymbology
PointSymbology.symbolSize,symbolSize,How big the PointSymbology is.,,0,PointSymbology
SurfaceSymbology.backgroundColor,backgroundColor,"A quality such as red, blue, green, yellow, and so forth, for the background of the surface.",,0,SurfaceSymbology
SurfaceSymbology.border,border,The edge or boundary of a surface.,,0,SurfaceSymbology
SurfaceSymbology.pattern,pattern,A repeated form or design for a surface.,,0,SurfaceSymbology
SurfaceSymbology.texture,texture,"The feel, appearance, or consistency of a surface.",,0,SurfaceSymbology
AbsoluteLocalLocation.x,x,The x Cartesian coordinate.,,0,AbsoluteLocalLocation
AbsoluteLocalLocation.y,y,The y Cartesian coordinate.,,0,AbsoluteLocalLocation
AbsoluteLocalLocation.z,z,The z Cartesian coordinate. Note: required for 3D representations,,0,AbsoluteLocalLocation
LocalLocation.orientation,orientation,The angle of rotation from the axes of the local coordinate system.,,0,LocalLocation
AbsoluteLocalOrientation.pi,pi,The angle between the x axis and the N axis.,,0,AbsoluteLocalOrientation
AbsoluteLocalOrientation.psi,psi,The angle between the N axis and the X axis.,,0,AbsoluteLocalOrientation
AbsoluteLocalOrientation.theta,theta,The angle between the z axis and the Z axis,,0,AbsoluteLocalOrientation
LocalAddress.fullAddress,fullAddress,A denormalised string showing the type and position numbers up the hierarchy with separator characters. Notes: provide if required for performance purposes. e.g. SUITE 5 / RACK 7B / SUBRACK 2 / CARD 3,,0,LocalAddress
LocalAddress.positionNr,positionNr,"The position within the type. Notes: often a number with a suffix, e.g. “5B”",,0,LocalAddress
LocalAddress.type,type,"The type of LocalAddress. Notes:e.g RACK, SUITE",,0,LocalAddress
GridLocalLocation.gridX,gridX,The grid x coordinate.,,0,GridLocalLocation
GridLocalLocation.gridY,gridY,The grid y coordinate.,,0,GridLocalLocation
GridLocalLocation.gridZ,gridZ,The grid z coordinate. Notes: not normally used,,0,GridLocalLocation
LocalCoordinateSystem.localOrientation,localOrientation,"The orientation of the LocalCoordinateSystem, such as directional (north, south) or facing (front, back,side), angle of rotation from the axes of the LocalCoordinateSystem.",,0,LocalCoordinateSystem
LocalCoordinateSystem.xUnits,xUnits,"The unit for a number in the X direction in a local location. Notes: units could be metres, feet, inches …",,0,LocalCoordinateSystem
LocalCoordinateSystem.yUnits,yUnits,"The unit for a number in the Y direction in a local location. Notes: units could be metres, feet, inches …",,0,LocalCoordinateSystem
LocalCoordinateSystem.zUnits,zUnits,"The unit for a number in the Z direction in a local location. Notes: units could be metres, feet, inches …",,0,LocalCoordinateSystem
LocalLocationRelationship.interactionType,interactionType,The type of association between two LocalLocations.,,0,LocalLocationRelationship
LocalLocationRelationship.role,role,The role the association between the two LocalLocations plays.,,0,LocalLocationRelationship
LocalLocationRelationship.validFor,validFor,The period of time for which the relationship is applicable.,,0,LocalLocationRelationship
RelativeLocalLocation.dX,dX,The x Cartesian coordinate relative to the referenceLocation.,,0,RelativeLocalLocation
RelativeLocalLocation.dY,dY,The y Cartesian coordinate relative to the referenceLocation.,,0,RelativeLocalLocation
RelativeLocalLocation.dZ,dZ,The z Cartesian coordinate relative to the referenceLocation. Notes: required for 3D representations,,0,RelativeLocalLocation
MetricMeasure.value,value,A discrete value determined for the Metric. .,,0,MetricMeasure
MetricDefinition.ID,ID,A unique identifier for the MetricDefinition.,,0,MetricDefinition
MetricDefinition.collectionType,collectionType,"The type of the collection such as: gauge, commulative, status inspection. Indicators can be produced using these methods.",,0,MetricDefinition
MetricDefinition.description,description,A narrative that explains in detail what the MetricDefinition is.,,0,MetricDefinition
MetricDefinition.entryDate,entryDate,The date when MetricDefintion was defined or added. It is meant to provide an indication of how old the MetricDefinition is.,,0,MetricDefinition
MetricDefinition.lastUsed,lastUsed,"The date when the MetricDefinition was last used (in a report, study, and so forth). This attribute provides a quick reference as to how useful the metric is over time. If the lastUsed data is many years old, then the suggestion is that the MetricDefinition may not be as useful as it once was. No value means no use of this MetricDefinition has been made thus far, thus making it more of a hypothetical MetricDefintion whose utility has not been demonstrated. This is derived based on its use as described above.",,0,MetricDefinition
MetricDefinition.metricLevel,metricLevel,A number assigned to a MetricDefnition based on the importance enterprise-wide.,,0,MetricDefinition
MetricDefinition.name,name,"A word, term, or phrase by which a MetricDefinition is known and distinguished from other MetricDefinitions.",,0,MetricDefinition
MetricDefinition.perspective,perspective,"The point of view for the MetricDefMeasure, such as a single user instance or an aggregation.",,0,MetricDefinition
MetricDefinition.status,status,The condition of the MetricDefinition:: o Active: the metric is a current and valid metric o Deprecated: the metric is no longer active; its use has been discontinued o Delete: the metric is not active; its may have been an erroneous entry,,0,MetricDefinition
MetricDefinition.validFor,validFor,The period of time for which the use of the MetricDefinition is applicable.,,0,MetricDefinition
MetDefBusinessValue.businessDriverImpact,businessDriverImpact,A textual description of the impact to the business if the metric lags.,,0,MetDefBusinessValue
MetDefBusinessValue.businessDriverPriority,businessDriverPriority,A textual description of how important this metric is to the business.,,0,MetDefBusinessValue
MetDefBusinessValue.businessDriverValue,businessDriverValue,"A textual description of business drivers, such as revenue benefit, cost benefit, efficiency, customer experience, time to market, and so forth.",,0,MetDefBusinessValue
MetDefDescExtension.descriptionExtension,descriptionExtension,Text that represents the extension to the description of MetricDefinition.,,0,MetDefDescExtension
MetDefDescExtension.metDefType,metDefType,"Type of description extension, such as comments, MetricDefinition owner notes, references, and so forth.",,0,MetDefDescExtension
MetricDefinitionCategory.description,description,A narrative that explains what a MetricDefinitionCategory is.,,0,MetricDefinitionCategory
MetricDefinitionCategory.linkageReference,linkageReference,A reference to other forms of categorization such as Frameworx domains or Business Architecture domains.,,0,MetricDefinitionCategory
MetricDefinitionCategory.name,name,"A word, term, or phrase by which the MetricDefinitionCategory is known and distinguished from other MetricDefinitionCategories. Examples include x domain or business architecture domain.",,0,MetricDefinitionCategory
MetricDefinitionHierarchy.name,name,"A word, term, or phrase by which the MetricDefinitionHierarchy is known and distinguished from other MetricDefinitionHierarchies.",,0,MetricDefinitionHierarchy
MetricDefinitionInvolvement.involvementType,involvementType,"Involvement type may inlude roles such as user, source owner and defining authority",,0,MetricDefinitionInvolvement
MetricDefinitionInvolvement.validFor,validFor,The period for which the involvement is applicable.,,0,MetricDefinitionInvolvement
MetricDefinitionRelationship.type,type,"A categorization of the relationship, such as legacy mapping, version, and so forth.",,0,MetricDefinitionRelationship
MetricDefinitionRelationship.validFor,validFor,The period for which the relationship is applicable.,,0,MetricDefinitionRelationship
MetricDefDimValueUse.validFor,validFor,The period for which the MetricDefDimValue is valid.,,0,MetricDefDimValueUse
MetricDefinitionDimensionUse.mandatory,mandatory,Indicates whether this dimension is mandatory for this use.,,0,MetricDefinitionDimensionUse
MetricDefinitionDimensionUse.validFor,validFor,The period for which the MetricDefinitionDimensionUse is valid.,,0,MetricDefinitionDimensionUse
MetricDimension.dataType,dataType,"A kind of value represented by the MetricDimensionValue associated entity, such as numeric, text, and so forth.",,0,MetricDimension
MetricDimension.description,description,A narrative that explains in detail what the MetricDimension is.,,0,MetricDimension
MetricDimension.name,name,"A word, term, or phrase by which a MetricDeimension is known and distinguished from other MetricDimensions.",,0,MetricDimension
MetricDimensionValue.dataType,dataType,"A kind of value represented by the value attribute, such as numeric, text, and so forth.",,0,MetricDimensionValue
MetricDimensionValue.value,value,A discrete value that the MetricDefDimValue can take on.,,0,MetricDimensionValue
MetricDefMeasure.accuracy,accuracy,The number of digits of accuracy captured for Metrics associated with a MetricDefMeasure.,,0,MetricDefMeasure
MetricDefMeasure.captureFrequency,captureFrequency,The frequency of capture for the MetricDefMeasure. Note: This may be replaced by a set of entities similar to the Performance Monitoring ABEs.,,0,MetricDefMeasure
MetricDefMeasure.captureMethod,captureMethod,The method used to capture the Metrics associated with a MetricDefMeasure. Note: This may be replaced by a set of entities similar to the Performance Monitoring ABEs.,,0,MetricDefMeasure
MetricDefMeasure.capturePeriod,capturePeriod,The period during which Metrics associated with a MetricDefMeasure are captured. Note: This may be replaced by a set of entities similar to the Performance Monitoring ABEs.,,0,MetricDefMeasure
MetricDefMeasure.unitOfMeasure,unitOfMeasure,"The unit of measure for the Metric values associated with a MetricDefMeasure, such as meters, cubic yards, kilograms [ISO 1000].",,0,MetricDefMeasure
MetricDefMeasure.validFor,validFor,The period for which the MetricDefMeasure is valid.,,0,MetricDefMeasure
MetricDefMeasure.valueType,valueType,"A kind of value that the Metric value associated with a MetricDefMeasure can take on, such as numeric, text, and so forth.",,0,MetricDefMeasure
MetricDefMeasureApplicability.ID,ID,,,0,MetricDefMeasureApplicability
MetricDefMeasureApplicability.applicableCode,applicableCode,,,0,MetricDefMeasureApplicability
MetricDefMeasureApplicability.applicableDays,applicableDays,"A day or days representing applicability or un-applicability. For example 2, 3 represent Monday and Tuesday.",,0,MetricDefMeasureApplicability
MetricDefMeasureApplicability.applicableDuring,applicableDuring,,,0,MetricDefMeasureApplicability
MetricDefMeasureApplicability.description,description,,,0,MetricDefMeasureApplicability
